ID,Second_ID,First_name,Last_Name,Computer Networks,Signals and Systems,Databases,Calculus,Operating Systems
3225101492,3225101492,Till Jack,Mohebi,19,9,18,5,19
0446302219,0446302219,Chief Ehsan,Rastegari,6,18,11,9,7
9097363490,9097363490,Mohammad Jack,Mahi,7,3,5,11,7
4630484653,4630484653,Kamal Reza,Rastegari,1,19,0,13,3
3485206835,3485206835,James Ali,Mahi,18,10,7,5,20
5732659056,5732659056,Ali Master,Rastegari,4,4,7,11,18
9137447438,9137447438,Ehsan James,Balochi,11,15,14,18,9
0541418419,0541418419,Reza Ehsan,Hami,16,9,16,13,14
0156147892,0156147892,Hashem Ali,Rastegari,19,4,0,12,15
2202945279,2202945279,Chief Reza,Mahi,2,18,9,17,13
7421357593,7421357593,Mohammad Kamal,Balochi,12,17,2,15,14
0692529169,0692529169,Ali Master,Jalali,13,3,9,7,13
5363031686,5363031686,Reza Chief,Mahi,15,7,14,7,7
5703631164,5703631164,Reza Ali,Jafari,0,2,5,12,7
7579864884,7579864884,James Kamal,Hami,4,7,18,1,6
8651050862,8651050862,Ali Jack,Mohebi,19,3,14,2,20
3688200655,3688200655,Ehsan Master,Mahi,17,3,2,15,6
6492576200,6492576200,Chief Master,Rastegari,3,13,3,13,12
5628357250,5628357250,Jack James,Balochi,17,7,11,11,5
0474781742,0474781742,Jack Ehsan,Mahi,2,17,5,2,4
3394834689,3394834689,Reza Kamal,Jafari,4,18,11,7,17
3629994297,3629994297,Chief Chief,Mohebi,8,3,12,18,2
2113209300,2113209300,Chief Hashem,Sharbaaf,7,5,12,4,4
2345919243,2345919243,Till Ehsan,Hami,17,15,1,4,4
4496989993,4496989993,Ali Ali,Sharbaaf,7,14,0,14,4
9872752928,9872752928,Till Till,Jafari,3,7,19,11,6
7469058225,7469058225,Ehsan Kamal,Jalali,14,0,4,14,17
1809029121,1809029121,Reza Mohammad,Mahi,18,9,4,12,11
8701613399,8701613399,Ehsan Master,Jalali,3,3,2,4,8
4449379630,4449379630,Hashem Till,Sharbaaf,4,13,13,3,5
6237044777,6237044777,Reza Till,Mohebi,0,12,8,18,4
9107325702,9107325702,Till Reza,Mahi,12,3,11,11,9
1781066873,1781066873,Kamal Till,Balochi,12,12,16,18,2
5215412177,5215412177,Ali Reza,Rastegari,15,17,10,18,11
6231170618,6231170618,Reza Ehsan,Jalali,17,4,11,4,9
6489099009,6489099009,Hashem Chief,Rastegari,4,4,5,0,13
1840472272,1840472272,James Reza,Mahi,10,1,10,14,12
3099817960,3099817960,Master Reza,Jalali,14,12,9,5,19
2854096139,2854096139,Ehsan Till,Jalali,14,3,13,7,4
0499228799,0499228799,Till Chief,Sharbaaf,9,9,20,15,20
1970139410,1970139410,James Till,Jafari,6,18,12,17,13
5736403271,5736403271,Jack Till,Hami,18,8,8,11,19
2730421438,2730421438,Kamal Kamal,Mohebi,7,12,14,5,18
7045486231,7045486231,Chief Reza,Balochi,4,18,8,6,4
8861717405,8861717405,Kamal Ali,Hami,13,1,17,18,19
9886679685,9886679685,Chief Ehsan,Rastegari,20,18,4,15,7
9814000354,9814000354,Ehsan Mohammad,Rastegari,2,5,2,5,19
5482165743,5482165743,Hashem Reza,Hami,17,13,5,0,8
2139699757,2139699757,Reza Jack,Hami,9,3,5,10,10
6801247660,6801247660,James Master,Mahi,10,1,2,10,1
0346905322,0346905322,Till Till,Jalali,13,8,5,18,13
0684297910,0684297910,Chief Ehsan,Jafari,13,3,5,17,6
1023121890,1023121890,Reza Chief,Sharbaaf,20,0,5,14,20
7674935562,7674935562,Ali Master,Jafari,13,4,0,13,16
2865050093,2865050093,Till Hashem,Hami,10,16,1,1,12
9101557539,9101557539,Jack Jack,Balochi,20,13,11,0,16
3322515067,3322515067,Ali Chief,Mahi,7,4,9,18,2
9155582690,9155582690,Chief James,Jalali,0,16,6,12,2
7434373844,7434373844,Kamal James,Jafari,13,13,7,6,1
7313433292,7313433292,James Till,Hami,8,14,5,7,14
5690116597,5690116597,Ehsan Master,Jafari,0,12,2,11,20
8863591568,8863591568,Master Jack,Hami,19,18,14,5,2
6538449446,6538449446,Hashem Chief,Jalali,19,18,6,9,14
0668372236,0668372236,Jack Jack,Hami,9,10,20,12,14
6236339583,6236339583,Ehsan Jack,Hami,11,5,18,0,2
0411184339,0411184339,Master Master,Jalali,1,8,6,16,8
5074922398,5074922398,Reza Reza,Sharbaaf,0,19,20,0,0
6428768599,6428768599,James Mohammad,Rastegari,13,12,9,19,14
0744187633,0744187633,Master Ehsan,Rastegari,2,10,20,6,16
8113515142,8113515142,Mohammad Till,Balochi,3,5,12,10,19
1173725828,1173725828,Jack Hashem,Jalali,16,7,3,15,8
4403563652,4403563652,Hashem James,Hami,9,11,9,1,2
8772062248,8772062248,Kamal Mohammad,Jalali,14,10,16,10,11
2651137528,2651137528,James Kamal,Hami,9,0,7,19,17
4865635351,4865635351,Hashem Mohammad,Rastegari,19,19,19,4,2
9611229387,9611229387,Ehsan Chief,Balochi,18,19,5,11,10
7709055015,7709055015,Reza Jack,Jafari,4,13,16,3,9
2795398856,2795398856,Reza Mohammad,Hami,18,14,6,19,16
2667657149,2667657149,Jack Chief,Mahi,19,1,5,5,8
